order_id,shop_id,user_id,order_amount,total_items,payment_method,Date,Time
2680,68,922,272,2,credit_card,3/14/2017,2:24:23 AM
1179,91,922,160,1,credit_card,3/29/2017,2:59:53 AM
4575,6,922,748,4,debit,3/10/2017,11:17:39 AM
1473,69,922,131,1,debit,3/24/2017,8:49:11 PM
790,49,922,645,5,credit_card,3/11/2017,7:41:02 AM
4174,53,922,336,3,credit_card,3/30/2017,5:56:44 AM
192,26,922,352,2,cash,3/17/2017,5:51:54 PM
2722,72,922,320,2,debit,3/20/2017,9:31:53 PM
3708,50,922,193,1,debit,3/11/2017,7:13:11 AM
804,3,923,148,1,cash,3/7/2017,1:14:05 AM
4450,87,923,596,4,debit,3/4/2017,7:27:34 AM
3722,41,923,472,4,credit_card,3/16/2017,2:54:32 PM
2046,91,923,160,1,cash,3/9/2017,3:43:05 AM
511,14,923,116,1,debit,3/21/2017,10:41:37 AM
354,31,923,258,2,debit,3/14/2017,5:30:36 AM
3308,75,923,384,3,debit,3/11/2017,8:51:54 AM
3563,48,923,117,1,debit,3/18/2017,7:59:31 PM
2895,65,923,308,2,cash,3/28/2017,2:40:14 PM
102,74,923,612,4,credit_card,3/28/2017,11:00:20 AM
1610,10,923,296,2,credit_card,3/9/2017,1:58:34 PM
1415,60,923,177,1,credit_card,3/11/2017,3:40:16 AM
3021,30,923,153,1,debit,3/18/2017,1:50:46 PM
4963,13,923,480,3,cash,3/7/2017,2:58:32 AM
1831,79,923,543,3,debit,3/9/2017,6:09:16 AM
3072,81,923,531,3,debit,3/22/2017,3:31:33 AM
2173,73,923,165,1,debit,3/16/2017,12:14:45 PM
1154,97,923,324,2,cash,3/11/2017,1:04:37 AM
2941,30,923,153,1,credit_card,3/23/2017,8:41:12 PM
3848,90,923,534,3,debit,3/5/2017,3:31:29 AM
1577,73,923,330,2,credit_card,3/28/2017,1:44:56 PM
2953,26,923,176,1,debit,3/29/2017,7:59:55 AM
1376,71,924,328,2,credit_card,3/2/2017,9:04:42 PM
2490,34,924,488,4,debit,3/1/2017,4:29:36 AM
2181,37,924,568,4,credit_card,3/18/2017,12:36:18 AM
2269,61,924,474,3,debit,3/9/2017,3:09:45 AM
2525,1,924,474,3,credit_card,3/16/2017,2:31:40 AM
1114,87,924,149,1,debit,3/11/2017,11:11:35 AM
793,81,924,354,2,debit,3/7/2017,3:42:06 AM
4064,11,924,552,3,debit,3/13/2017,8:43:20 PM
1676,41,924,118,1,debit,3/5/2017,6:19:19 PM
307,34,924,122,1,debit,3/2/2017,5:32:04 PM
3032,21,925,284,2,cash,3/30/2017,10:22:40 AM
1070,88,925,352,2,credit_card,3/9/2017,10:01:22 PM
1809,85,925,344,2,cash,3/4/2017,2:20:35 PM
2,92,925,90,1,cash,3/3/2017,5:38:52 PM
4162,36,925,260,2,cash,3/30/2017,9:31:54 PM
838,49,925,645,5,credit_card,3/27/2017,3:17:14 PM
3605,43,925,362,2,cash,3/21/2017,5:12:45 PM
3186,3,925,148,1,credit_card,3/3/2017,11:25:18 AM
4975,7,925,448,4,credit_card,3/24/2017,1:13:54 PM
3970,69,925,131,1,cash,3/23/2017,11:54:02 PM
1146,76,925,310,2,cash,3/10/2017,11:40:01 AM
3139,52,925,438,3,credit_card,3/13/2017,6:47:21 AM
4596,83,925,129,1,credit_card,3/7/2017,6:44:28 PM
3460,46,925,332,2,debit,3/27/2017,6:03:41 PM
3344,41,925,354,3,cash,3/2/2017,2:23:46 PM
2461,73,925,660,4,cash,3/16/2017,2:24:05 AM
3740,75,925,256,2,debit,3/22/2017,4:51:26 AM
956,47,925,145,1,credit_card,3/8/2017,11:19:01 AM
271,33,926,173,1,debit,3/17/2017,9:08:57 AM
1944,55,926,513,3,debit,3/28/2017,2:19:45 PM
3093,47,926,145,1,credit_card,3/7/2017,7:39:23 AM
4250,20,926,127,1,cash,3/18/2017,8:38:46 AM
109,58,926,276,2,cash,3/1/2017,3:15:13 AM
1368,42,926,1408,4,cash,3/13/2017,2:38:34 AM
3636,93,926,342,3,credit_card,3/11/2017,1:26:17 AM
2719,9,926,118,1,cash,3/26/2017,9:12:20 PM
3127,55,926,171,1,cash,3/17/2017,4:33:41 PM
2965,64,926,399,3,debit,3/23/2017,7:46:04 AM
3750,50,926,579,3,credit_card,3/7/2017,12:01:53 AM
4620,91,926,800,5,credit_card,3/1/2017,5:10:03 AM
2564,93,927,114,1,credit_card,3/23/2017,9:19:08 AM
225,29,927,163,1,debit,3/2/2017,9:18:16 PM
2932,61,927,474,3,debit,3/10/2017,5:52:46 AM
1187,95,927,336,2,cash,3/2/2017,1:32:38 AM
3193,28,927,328,2,cash,3/9/2017,9:20:05 PM
3387,16,927,156,1,credit_card,3/10/2017,11:21:05 AM
412,15,927,153,1,credit_card,3/11/2017,10:15:52 PM
562,45,927,142,1,credit_card,3/2/2017,10:02:00 AM
1313,82,927,531,3,credit_card,3/20/2017,8:32:00 AM
2886,33,927,173,1,cash,3/1/2017,11:17:11 AM
4415,92,927,90,1,credit_card,3/17/2017,9:57:01 AM
4425,100,927,333,3,debit,3/13/2017,12:36:27 PM
4828,61,928,158,1,debit,3/8/2017,9:30:59 PM
2282,84,928,306,2,credit_card,3/25/2017,7:19:01 PM
4282,93,928,114,1,credit_card,3/9/2017,4:51:58 PM
245,32,928,202,2,cash,3/30/2017,9:30:28 AM
2347,49,928,258,2,debit,3/23/2017,9:12:14 PM
299,53,928,112,1,credit_card,3/12/2017,7:19:39 PM
190,43,928,362,2,debit,3/30/2017,7:00:14 AM
1768,59,928,356,2,cash,3/24/2017,6:07:49 AM
2683,58,928,276,2,debit,3/18/2017,1:23:51 AM
2957,76,928,155,1,debit,3/8/2017,7:52:33 PM
2703,73,928,330,2,credit_card,3/27/2017,8:51:12 AM
2483,48,928,468,4,credit_card,3/24/2017,1:27:35 PM
2522,5,928,142,1,debit,3/16/2017,1:14:42 AM
4149,14,928,116,1,debit,3/3/2017,5:23:40 PM
227,58,928,138,1,cash,3/18/2017,12:59:14 PM
1903,28,929,328,2,credit_card,3/30/2017,3:00:29 PM
774,53,929,224,2,credit_card,3/27/2017,5:35:20 AM
823,11,929,368,2,credit_card,3/16/2017,5:43:26 PM
390,23,929,468,3,credit_card,3/12/2017,5:23:50 PM
4420,67,929,131,1,cash,3/9/2017,8:17:12 PM
1202,4,929,384,3,debit,3/30/2017,2:58:19 PM
2753,22,929,438,3,debit,3/24/2017,7:58:24 PM
3450,81,929,177,1,credit_card,3/18/2017,3:24:01 AM
798,13,929,320,2,debit,3/6/2017,1:00:20 AM
201,29,929,163,1,credit_card,3/15/2017,11:12:34 AM
4785,1,929,158,1,cash,3/24/2017,12:55:38 AM
903,79,929,543,3,debit,3/14/2017,3:03:04 AM
2489,64,929,266,2,credit_card,3/23/2017,10:25:18 AM
646,43,929,362,2,debit,3/15/2017,9:32:45 AM
1511,41,930,354,3,credit_card,3/2/2017,9:10:36 AM
141,57,930,441,3,debit,3/15/2017,12:36:14 PM
1770,9,930,118,1,cash,3/27/2017,5:45:40 PM
858,41,930,354,3,debit,3/28/2017,12:02:01 PM
2830,40,930,322,2,credit_card,3/5/2017,3:37:34 PM
4448,49,930,516,4,credit_card,3/11/2017,6:48:58 PM
3697,23,930,312,2,credit_card,3/7/2017,12:51:27 AM
2180,94,930,402,3,debit,3/29/2017,1:07:25 AM
2662,94,930,134,1,cash,3/30/2017,12:21:12 PM
810,24,930,420,3,debit,3/23/2017,3:36:14 AM
949,1,930,474,3,cash,3/29/2017,10:46:56 PM
4962,72,930,320,2,cash,3/20/2017,5:59:38 PM
3659,95,930,336,2,cash,3/25/2017,3:10:15 PM
4225,62,930,320,2,debit,3/17/2017,3:03:33 AM
1131,28,930,328,2,debit,3/23/2017,5:04:37 PM
3572,12,930,402,2,cash,3/22/2017,2:02:32 AM
3052,50,930,386,2,cash,3/15/2017,1:23:17 PM
1254,68,930,272,2,debit,3/15/2017,8:51:16 PM
1785,61,931,158,1,debit,3/3/2017,9:06:21 AM
902,93,931,228,2,cash,3/22/2017,2:40:29 AM
1518,74,931,459,3,debit,3/18/2017,1:11:58 PM
2137,61,931,790,5,debit,3/7/2017,8:12:31 AM
1234,68,931,272,2,debit,3/7/2017,3:41:57 AM
1608,68,931,136,1,credit_card,3/9/2017,1:06:14 PM
1305,51,931,187,1,debit,3/12/2017,10:37:12 AM
1641,24,931,280,2,cash,3/15/2017,6:41:07 PM
2030,33,931,519,3,credit_card,3/5/2017,5:20:32 PM
1922,80,931,580,4,cash,3/5/2017,2:02:33 AM
2072,59,931,356,2,cash,3/9/2017,3:04:35 AM
3522,10,931,444,3,debit,3/30/2017,4:18:11 AM
897,43,931,362,2,credit_card,3/28/2017,10:22:11 PM
4033,94,931,402,3,credit_card,3/28/2017,2:09:10 PM
3981,56,931,468,4,cash,3/9/2017,1:46:30 AM
4598,87,931,298,2,debit,3/24/2017,12:17:32 AM
3859,99,931,390,2,cash,3/24/2017,10:14:15 PM
1066,60,931,177,1,cash,3/5/2017,10:10:54 PM
3959,89,932,196,1,debit,3/1/2017,10:48:56 AM
1939,82,932,177,1,credit_card,3/1/2017,10:18:27 AM
3731,89,932,196,1,debit,3/28/2017,4:13:25 AM
4102,7,932,224,2,credit_card,3/4/2017,2:00:38 PM
4508,31,932,258,2,debit,3/7/2017,12:24:02 PM
779,54,932,399,3,credit_card,3/2/2017,2:15:39 AM
251,96,932,306,2,credit_card,3/14/2017,5:28:21 AM
425,79,932,543,3,debit,3/9/2017,12:04:47 PM
580,92,932,180,2,debit,3/10/2017,4:21:43 PM
4976,76,932,155,1,cash,3/25/2017,1:15:09 AM
4378,96,932,612,4,cash,3/13/2017,10:42:23 AM
3675,24,932,140,1,cash,3/22/2017,2:11:15 AM
456,63,932,408,3,cash,3/29/2017,8:56:09 PM
2814,37,932,426,3,debit,3/18/2017,7:59:55 AM
4772,66,932,644,4,credit_card,3/21/2017,4:04:10 AM
1010,66,932,161,1,debit,3/30/2017,7:40:15 AM
4672,66,932,322,2,debit,3/27/2017,12:20:06 AM
3931,88,932,352,2,debit,3/19/2017,8:26:11 PM
239,2,932,188,2,debit,3/17/2017,12:45:53 AM
2174,62,932,480,3,cash,3/20/2017,10:36:49 AM
501,25,932,520,4,credit_card,3/27/2017,1:40:44 AM
3446,35,932,164,1,cash,3/28/2017,10:17:13 AM
3920,29,932,326,2,credit_card,3/11/2017,2:47:22 PM
3507,13,932,480,3,debit,3/13/2017,2:26:29 AM
1002,24,933,140,1,cash,3/26/2017,1:49:47 AM
1108,49,933,129,1,debit,3/28/2017,1:35:24 AM
2018,31,933,258,2,credit_card,3/3/2017,6:11:56 PM
4945,10,933,444,3,credit_card,3/9/2017,5:05:49 PM
3925,58,933,138,1,cash,3/23/2017,7:46:56 AM
4423,59,933,356,2,credit_card,3/20/2017,3:23:17 AM
1711,98,933,133,1,credit_card,3/24/2017,1:50:05 PM
742,96,933,306,2,cash,3/5/2017,1:49:02 PM
1584,47,933,145,1,cash,3/22/2017,5:31:10 PM
2386,93,933,114,1,credit_card,3/6/2017,3:28:26 AM
2586,94,933,134,1,debit,3/28/2017,11:27:24 AM
4547,28,933,328,2,debit,3/28/2017,6:30:03 AM
2599,49,933,129,1,credit_card,3/15/2017,12:57:15 PM
723,19,933,326,2,debit,3/10/2017,2:05:42 PM
1715,26,933,176,1,credit_card,3/10/2017,4:15:55 AM
3907,74,933,306,2,credit_card,3/5/2017,7:49:10 PM
362,90,933,534,3,cash,3/16/2017,7:20:49 AM
4134,7,933,336,3,credit_card,3/23/2017,6:57:46 AM
4539,71,933,164,1,debit,3/8/2017,3:14:07 AM
2219,45,933,426,3,debit,3/5/2017,11:58:49 AM
896,32,934,202,2,debit,3/7/2017,10:12:15 AM
2272,31,934,129,1,debit,3/11/2017,5:17:21 PM
2800,28,934,328,2,cash,3/23/2017,5:14:36 AM
43,18,934,624,4,debit,3/21/2017,6:59:10 AM
2004,42,934,704,2,cash,3/26/2017,9:21:26 AM
4909,1,934,316,2,debit,3/7/2017,3:29:47 AM
4096,18,934,312,2,cash,3/20/2017,2:46:24 AM
1736,82,934,354,2,debit,3/11/2017,6:09:55 PM
3654,72,934,480,3,credit_card,3/4/2017,4:05:44 AM
414,94,934,402,3,debit,3/13/2017,5:36:39 PM
4209,48,934,468,4,cash,3/29/2017,1:19:40 PM
1258,70,934,173,1,credit_card,3/7/2017,1:25:09 PM
4356,75,934,128,1,cash,3/6/2017,2:56:11 PM
4462,22,934,292,2,cash,3/20/2017,11:46:36 AM
3986,61,934,316,2,credit_card,3/11/2017,2:29:49 PM
1810,61,934,474,3,debit,3/29/2017,5:46:42 PM
2418,65,934,308,2,cash,3/7/2017,11:55:24 PM
3380,99,934,390,2,debit,3/23/2017,6:17:07 PM
1097,41,934,118,1,cash,3/20/2017,3:09:26 PM
1564,91,934,960,6,debit,3/23/2017,8:25:49 AM
3862,54,934,133,1,debit,3/8/2017,9:54:19 AM
2607,94,934,402,3,debit,3/18/2017,1:04:09 AM
2236,27,935,169,1,credit_card,3/19/2017,5:53:26 PM
4,18,935,156,1,credit_card,3/26/2017,12:43:37 PM
1391,15,935,153,1,credit_card,3/2/2017,3:23:44 AM
4120,67,935,131,1,cash,3/16/2017,8:38:03 PM
4454,56,935,234,2,debit,3/9/2017,5:14:41 PM
4528,54,935,266,2,debit,3/30/2017,8:18:21 PM
4127,89,935,392,2,cash,3/29/2017,3:56:37 AM
3282,33,935,346,2,cash,3/23/2017,5:28:49 PM
3841,71,935,492,3,debit,3/1/2017,10:46:05 PM
4353,5,935,710,5,debit,3/24/2017,12:27:38 PM
2504,92,935,90,1,credit_card,3/28/2017,2:30:26 AM
3056,91,935,480,3,credit_card,3/9/2017,2:31:23 AM
142,73,935,165,1,cash,3/26/2017,2:23:28 PM
1457,20,935,254,2,cash,3/9/2017,8:26:19 AM
4190,79,935,181,1,debit,3/28/2017,12:14:25 PM
922,58,936,552,4,credit_card,3/26/2017,2:52:51 PM
571,93,936,114,1,cash,3/17/2017,8:33:41 AM
293,19,936,326,2,cash,3/21/2017,3:53:42 AM
2254,59,936,178,1,cash,3/17/2017,1:31:40 AM
3366,88,936,352,2,credit_card,3/10/2017,6:55:20 PM
680,63,936,136,1,credit_card,3/15/2017,11:03:48 AM
393,63,936,272,2,credit_card,3/1/2017,8:51:04 PM
1283,99,936,195,1,debit,3/7/2017,8:24:39 PM
4309,82,936,177,1,credit_card,3/20/2017,2:14:46 AM
3650,43,936,181,1,credit_card,3/28/2017,2:33:06 AM
1665,36,936,390,3,debit,3/9/2017,3:12:13 PM
2263,6,936,187,1,debit,3/20/2017,9:32:27 PM
887,24,936,280,2,cash,3/4/2017,2:14:57 AM
4704,30,936,306,2,debit,3/29/2017,10:44:49 PM
3606,74,936,459,3,debit,3/24/2017,2:12:31 AM
2918,84,936,306,2,credit_card,3/28/2017,8:52:45 PM
1680,58,936,276,2,debit,3/24/2017,6:32:14 AM
1737,6,937,561,3,credit_card,3/6/2017,4:31:24 PM
2108,95,937,168,1,cash,3/2/2017,9:54:44 PM
4125,100,937,333,3,cash,3/26/2017,8:03:26 PM
1017,35,937,328,2,credit_card,3/6/2017,1:15:00 PM
4268,96,937,459,3,credit_card,3/2/2017,4:16:30 PM
488,59,937,178,1,credit_card,3/4/2017,6:15:57 PM
3107,25,937,130,1,credit_card,3/29/2017,4:44:15 AM
4780,25,937,260,2,debit,3/18/2017,10:36:28 PM
3384,25,937,130,1,cash,3/25/2017,2:44:43 PM
4832,49,937,258,2,credit_card,3/1/2017,6:56:20 PM
1117,40,937,322,2,credit_card,3/17/2017,7:30:55 PM
1892,52,937,438,3,credit_card,3/12/2017,5:50:06 AM
4761,92,937,90,1,debit,3/20/2017,7:37:28 AM
314,24,938,420,3,credit_card,3/14/2017,7:24:49 AM
1243,71,938,164,1,debit,3/30/2017,4:50:45 AM
1480,13,938,480,3,debit,3/1/2017,7:40:37 AM
4399,62,938,160,1,cash,3/27/2017,2:33:03 PM
3101,77,938,312,2,cash,3/12/2017,3:40:35 AM
4054,8,938,396,3,credit_card,3/11/2017,12:42:31 PM
4081,16,938,468,3,cash,3/5/2017,9:19:00 AM
1835,94,938,402,3,credit_card,3/29/2017,9:10:04 AM
3830,67,938,131,1,credit_card,3/16/2017,11:49:32 AM
236,60,938,531,3,debit,3/29/2017,1:49:35 PM
936,87,938,149,1,cash,3/4/2017,7:32:45 PM
4905,95,938,504,3,credit_card,3/4/2017,1:23:04 AM
444,68,938,272,2,debit,3/6/2017,9:04:16 AM
4194,44,939,288,2,credit_card,3/20/2017,3:45:43 AM
4431,71,939,328,2,credit_card,3/21/2017,12:37:03 PM
3547,6,939,374,2,credit_card,3/19/2017,3:07:59 AM
3853,40,939,161,1,debit,3/10/2017,7:01:06 AM
4715,39,939,134,1,credit_card,3/12/2017,9:49:33 PM
2694,14,939,116,1,cash,3/23/2017,10:45:02 PM
4578,9,939,236,2,cash,3/8/2017,5:55:44 AM
2466,86,939,260,2,cash,3/28/2017,10:22:18 PM
4138,65,939,154,1,debit,3/21/2017,5:35:31 PM
1001,47,939,145,1,debit,3/30/2017,4:02:29 PM
3500,69,940,262,2,debit,3/18/2017,4:29:47 AM
4148,46,940,166,1,credit_card,3/7/2017,12:18:46 PM
1309,24,940,420,3,credit_card,3/24/2017,12:53:34 AM
2092,89,940,392,2,cash,3/2/2017,4:17:44 AM
4375,49,940,516,4,debit,3/21/2017,3:16:52 PM
2658,61,940,632,4,credit_card,3/16/2017,5:46:44 PM
944,76,940,310,2,debit,3/26/2017,8:47:18 PM
1955,27,940,169,1,cash,3/6/2017,4:23:55 PM
4230,52,940,292,2,cash,3/2/2017,5:41:05 PM
2660,66,940,483,3,cash,3/24/2017,8:35:37 AM
3023,4,940,128,1,debit,3/19/2017,10:04:07 AM
3133,71,940,164,1,credit_card,3/4/2017,2:44:20 AM
528,50,940,579,3,debit,3/26/2017,5:17:28 AM
1310,23,940,312,2,debit,3/8/2017,2:51:25 AM
1543,35,940,328,2,credit_card,3/14/2017,5:47:28 AM
2631,53,940,112,1,credit_card,3/30/2017,11:12:13 PM
4364,7,940,224,2,cash,3/9/2017,8:48:32 PM
165,29,941,489,3,cash,3/9/2017,4:26:15 PM
2367,26,941,528,3,debit,3/15/2017,9:57:19 AM
1286,88,941,528,3,cash,3/28/2017,7:23:09 PM
695,14,941,348,3,cash,3/29/2017,7:19:05 AM
3250,81,941,354,2,debit,3/11/2017,2:09:22 PM
2999,40,941,483,3,credit_card,3/20/2017,4:27:36 AM
1756,79,941,181,1,cash,3/1/2017,4:25:31 AM
1264,56,941,234,2,debit,3/21/2017,12:02:31 PM
1791,16,941,312,2,debit,3/3/2017,11:27:02 AM
4491,57,941,735,5,credit_card,3/20/2017,8:55:46 AM
4902,71,941,164,1,debit,3/4/2017,1:09:22 PM
1611,25,941,260,2,cash,3/1/2017,11:37:42 AM
467,7,941,224,2,credit_card,3/10/2017,5:10:04 PM
1874,2,941,94,1,credit_card,3/14/2017,5:20:27 AM
3530,36,941,520,4,cash,3/12/2017,11:04:31 PM
2855,15,941,306,2,debit,3/26/2017,7:42:56 AM
1364,88,942,176,1,credit_card,3/18/2017,1:52:00 PM
2149,26,942,528,3,debit,3/24/2017,9:23:32 AM
4925,92,942,180,2,credit_card,3/21/2017,1:48:43 AM
1257,6,942,935,5,credit_card,3/12/2017,7:49:08 PM
154,64,942,266,2,cash,3/21/2017,7:05:26 AM
3140,71,942,328,2,debit,3/7/2017,7:23:28 AM
3968,30,942,306,2,credit_card,3/27/2017,7:43:57 AM
2289,30,942,459,3,debit,3/30/2017,8:50:40 AM
4879,77,942,156,1,credit_card,3/17/2017,11:23:58 PM
3171,35,942,492,3,cash,3/9/2017,7:43:52 PM
28,53,942,112,1,credit_card,3/17/2017,9:41:53 AM
3449,24,942,420,3,cash,3/1/2017,7:25:41 AM
3321,73,942,330,2,cash,3/11/2017,10:54:22 AM
194,15,942,153,1,cash,3/13/2017,2:19:30 PM
1634,73,942,330,2,cash,3/7/2017,5:59:32 AM
4645,25,942,130,1,credit_card,3/1/2017,2:50:08 PM
2829,5,942,426,3,cash,3/25/2017,12:42:59 PM
2772,29,942,163,1,cash,3/23/2017,7:02:00 PM
2913,92,942,180,2,debit,3/18/2017,11:43:55 AM
1427,53,942,336,3,credit_card,3/11/2017,10:00:59 PM
4981,50,942,772,4,credit_card,3/23/2017,5:15:19 AM
730,50,942,193,1,cash,3/5/2017,3:15:27 PM
3535,15,943,153,1,debit,3/5/2017,1:17:05 AM
2377,83,943,516,4,cash,3/7/2017,11:23:50 PM
1369,97,943,486,3,credit_card,3/1/2017,1:31:53 PM
3754,36,943,260,2,cash,3/16/2017,10:19:09 AM
2562,82,943,531,3,debit,3/24/2017,5:58:43 PM
2756,43,943,181,1,credit_card,3/12/2017,12:35:04 AM
2437,86,943,390,3,cash,3/22/2017,1:53:32 PM
2778,9,943,118,1,cash,3/21/2017,2:18:53 AM
1348,86,943,130,1,credit_card,3/9/2017,10:27:50 PM
1526,16,943,312,2,debit,3/23/2017,10:01:21 PM
4003,19,943,163,1,credit_card,3/15/2017,2:43:14 AM
4455,2,943,94,1,credit_card,3/17/2017,9:58:12 PM
1208,77,944,156,1,credit_card,3/9/2017,4:14:27 AM
4489,33,944,173,1,credit_card,3/29/2017,10:54:42 PM
611,70,944,173,1,credit_card,3/14/2017,6:43:25 AM
1602,56,944,117,1,credit_card,3/6/2017,1:49:41 AM
1030,84,944,459,3,credit_card,3/21/2017,3:20:04 AM
1327,9,944,354,3,credit_card,3/17/2017,3:46:59 PM
3703,23,944,468,3,cash,3/9/2017,10:15:47 PM
29,40,944,322,2,cash,3/5/2017,2:12:53 AM
3089,4,944,384,3,credit_card,3/26/2017,9:18:57 PM
2954,62,944,320,2,debit,3/25/2017,2:14:17 AM
1822,71,944,492,3,debit,3/28/2017,5:39:31 AM
185,34,944,488,4,debit,3/24/2017,5:49:03 AM
4251,45,944,568,4,credit_card,3/21/2017,5:30:41 AM
4934,24,944,280,2,debit,3/28/2017,12:12:43 AM
4046,15,944,153,1,credit_card,3/5/2017,8:16:30 AM
1991,68,944,136,1,credit_card,3/25/2017,2:19:44 PM
3330,29,944,326,2,debit,3/2/2017,6:19:22 PM
4470,10,944,296,2,cash,3/30/2017,11:42:35 AM
455,37,944,568,4,credit_card,3/19/2017,3:49:32 PM
3157,40,945,483,3,cash,3/23/2017,5:26:28 AM
1799,87,945,596,4,credit_card,3/25/2017,4:18:50 PM
789,87,945,149,1,debit,3/21/2017,5:55:34 AM
4892,49,945,129,1,credit_card,3/16/2017,12:18:54 PM
4373,86,945,520,4,debit,3/22/2017,12:26:58 AM
1396,80,945,435,3,debit,3/10/2017,8:02:42 AM
3955,52,945,584,4,cash,3/25/2017,6:04:42 PM
1031,18,945,156,1,credit_card,3/30/2017,12:49:49 PM
1292,18,945,468,3,credit_card,3/13/2017,2:18:07 PM
288,54,945,266,2,credit_card,3/23/2017,5:42:29 PM
4376,57,945,441,3,credit_card,3/19/2017,7:51:34 PM
1732,73,945,165,1,debit,3/21/2017,10:50:50 AM
953,77,945,156,1,cash,3/17/2017,7:01:53 PM
3196,73,945,165,1,debit,3/24/2017,4:22:16 PM
1513,42,946,352,1,debit,3/24/2017,1:35:04 PM
1516,37,946,568,4,credit_card,3/27/2017,10:57:23 AM
3488,66,946,161,1,debit,3/7/2017,11:13:03 AM
3682,37,946,142,1,cash,3/25/2017,12:46:38 AM
517,80,946,145,1,cash,3/21/2017,7:43:29 AM
4398,52,946,438,3,cash,3/17/2017,1:21:52 PM
329,83,946,258,2,credit_card,3/26/2017,6:35:38 AM
1276,54,946,133,1,debit,3/4/2017,4:36:09 PM
2696,79,946,181,1,debit,3/10/2017,2:47:35 AM
1628,88,946,176,1,credit_card,3/8/2017,5:56:06 AM
2381,59,946,178,1,credit_card,3/21/2017,11:03:53 AM
195,63,946,408,3,cash,3/12/2017,12:07:20 AM
4257,46,946,332,2,credit_card,3/25/2017,1:17:44 PM
1144,3,946,296,2,debit,3/1/2017,10:00:06 AM
1071,28,947,328,2,debit,3/29/2017,6:09:41 AM
3905,6,947,374,2,cash,3/19/2017,11:42:01 PM
557,34,947,122,1,cash,3/30/2017,1:52:25 PM
1537,50,947,193,1,debit,3/4/2017,12:25:24 AM
4011,55,947,513,3,cash,3/13/2017,3:42:25 AM
3239,17,947,528,3,debit,3/29/2017,11:49:06 AM
642,16,947,312,2,debit,3/8/2017,6:42:47 AM
4446,76,947,155,1,cash,3/3/2017,12:10:24 PM
483,100,947,111,1,debit,3/21/2017,11:23:11 AM
552,49,947,258,2,credit_card,3/7/2017,3:33:39 PM
2761,61,947,474,3,cash,3/12/2017,2:20:28 AM
4796,38,947,190,1,credit_card,3/27/2017,3:18:50 AM
883,23,947,624,4,debit,3/30/2017,4:11:29 PM
2612,12,947,201,1,cash,3/22/2017,7:57:46 PM
1227,84,947,153,1,debit,3/29/2017,4:07:07 AM
1099,65,947,462,3,debit,3/27/2017,7:23:13 AM
3062,8,947,132,1,credit_card,3/21/2017,6:25:23 PM
2900,34,948,366,3,cash,3/13/2017,2:40:44 AM
1047,86,948,260,2,cash,3/10/2017,11:14:34 AM
1303,30,948,459,3,debit,3/12/2017,7:04:35 AM
3172,90,948,534,3,cash,3/27/2017,2:57:54 PM
4442,75,948,128,1,credit_card,3/1/2017,3:00:12 AM
3519,86,948,260,2,cash,3/18/2017,2:31:10 PM
3543,65,948,154,1,credit_card,3/17/2017,10:18:16 PM
375,1,948,632,4,cash,3/10/2017,1:40:25 PM
2891,96,948,153,1,credit_card,3/27/2017,6:38:01 PM
1594,27,948,338,2,cash,3/20/2017,11:22:56 AM
2924,57,948,441,3,debit,3/18/2017,7:15:30 PM
3812,41,948,236,2,debit,3/2/2017,2:25:44 PM
3442,29,948,163,1,debit,3/6/2017,8:17:24 PM
1505,40,948,161,1,credit_card,3/7/2017,1:07:57 PM
3555,29,948,163,1,cash,3/5/2017,12:00:43 AM
1170,97,948,162,1,credit_card,3/25/2017,7:03:05 AM
4592,3,949,592,4,credit_card,3/13/2017,12:17:25 PM
2771,14,949,348,3,debit,3/6/2017,8:55:12 PM
758,71,949,164,1,debit,3/5/2017,10:17:06 PM
2091,49,949,129,1,credit_card,3/21/2017,10:00:49 AM
3889,52,949,292,2,debit,3/29/2017,9:09:26 AM
1794,86,949,260,2,debit,3/2/2017,2:39:46 AM
3964,64,949,133,1,credit_card,3/20/2017,6:22:25 AM
124,24,949,280,2,cash,3/11/2017,1:58:15 AM
4361,80,949,145,1,debit,3/29/2017,9:40:42 AM
1917,71,949,328,2,cash,3/22/2017,10:13:45 PM
4845,12,949,201,1,cash,3/15/2017,5:10:47 PM
451,81,949,531,3,debit,3/2/2017,9:41:13 AM
3443,71,949,164,1,debit,3/19/2017,6:49:09 AM
397,7,949,224,2,debit,3/29/2017,4:46:44 AM
3244,86,949,260,2,cash,3/14/2017,8:31:23 PM
540,23,950,312,2,debit,3/20/2017,9:20:32 PM
1195,12,950,201,1,debit,3/7/2017,4:21:52 PM
3865,98,950,133,1,cash,3/24/2017,9:57:23 AM
3756,9,950,236,2,cash,3/17/2017,2:17:03 PM
2897,13,950,320,2,cash,3/24/2017,9:08:48 PM
2530,76,950,310,2,credit_card,3/17/2017,8:43:59 PM
265,16,950,780,5,credit_card,3/24/2017,7:32:42 AM
3723,45,950,284,2,debit,3/27/2017,3:06:31 AM
2735,70,950,519,3,credit_card,3/1/2017,4:05:59 PM
2379,59,950,178,1,credit_card,3/20/2017,12:16:09 PM
4703,90,950,356,2,credit_card,3/19/2017,12:02:51 PM
1894,90,950,356,2,cash,3/27/2017,4:27:55 AM
2946,8,950,132,1,cash,3/12/2017,6:48:26 PM
